,FIPS,Text,Pred
345,11001.0,americasvoice may empathy felt ukraine extend refugees ampmigrantsincl those wdeep ties usa like ,1
346,11001.0,rcusadc johnslocum2 potus may empathy felt ukraine extend refugees ampmigrantsincl those wdeep ties ,1
347,55079.0,fatemehsafayi i hope world one day no children fight i hope world children g ,1
348,25025.0,never prosperous country if women not able contribute development adela raz ,1
349,36061.0,afghanistan daughter hungry time laila 5 mothers living afghanistan told of ,1
350,6085.0,how help afghanistan the focus should education the door education cannot closed says dr ,1
351,6073.0,hunt ieds murder holes violent insurgents 35 darkhorse marines experience upclose combat footag ,1
352,-1.0,andarab panjshir turning out growing tumor taliban like most serious cancers expect meta ,1
353,47037.0,the tennessee gop wants adopt same guidelines taliban decreed afghanistan at least taliban ,1
354,53067.0,afghan nationals seeking refuge australia need urgently improved visa processing senate report finds ,1
355,53067.0,taliban hardliners enforce more restrictions women girls httpstcozspvaxtkyv afghanistan ,1
356,34021.0,congressman charliewilson danrather cbs wearing turban tv i want know why yes ,1
357,34021.0,congressman charliewilson danrather cbs wearing turban tv i want know why yes ,1
358,53067.0,danish aid chief says group afghan female staff working abc news httpstcondykg75si7 afghanistan httpstcogidf2odvul s ,1
359,48333.0,potus 244 broke the solemn promise by leaving americans and allies behind in afghanistan ,1
360,34021.0,congressman charliewilson danrather cbs wearing turban tv i want know why yes ,1
361,34021.0,congressman charliewilson danrather cbs wearing turban tv i want know why yes ,1
362,34021.0,congressman charliewilson danrather cbs wearing turban tv i want know why yes ,1
363,36029.0,at buffalo creek academy we empower students adopt causes matter them take action our stude ,1
364,34021.0,congressman charliewilson danrather cbs wearing turban tv i want know why yes ,1
365,34021.0,congressman charliewilson danrather cbs wearing turban tv i want know why yes ,1
366,34021.0,congressman charliewilson danrather cbs wearing turban tv i want know why yes ,1
367,20009.0,taliban did same thing uncle after death father 90s one day threw hi ,1
368,12089.0,why dead civilians streets bucha other places because world ignored russia rea ,1
369,6107.0,putin only escape ukraine doubling downampwin invade poland lithuania afghanistan he needs a httpstco5jpgcm5lvz s ,1
370,6107.0,us trying catch up putin hypersonic king his way out ukraine mess either doub httpstcot3u338c3le s s ,1
371,36061.0,ecw director yasminesherif1 calls immediate return education girls afghanistan support pea ,1
372,11001.0,our advocacy awards person year night honoring hillaryclinton amp activist roshan mashal ,1
373,36029.0,at buffalo creek academy we empower students adopt causes matter them take action stud ,1
374,51710.0,i drank share cups tea aka chai while afghanistan whatever panerabread serving an ,1
375,-1.0,business great do also consider same afghanistan well ,1
376,34021.0,congressman charliewilson danrather cbs wearing turban tv i want know why yes ,1
377,34021.0,congressman charliewilson danrather cbs wearing turban tv i want know why yes ,1
378,34021.0,congressman charliewilson danrather cbs wearing turban tv i want know why yes ,1
379,42003.0,news protected status has granted afghans already living united states ma ,1
380,-1.0,foreign forces officially ground afghanistan didn taliban state nato wasn allowed to ,1
381,11001.0,rcusadc refugeecongress johnslocum2 potus thank johnslocum2 work alsothank liking r ,1
382,11001.0,rcusadc refugeecongress johnslocum2 potus may empathy felt ukraine extend refugees ampmigrantsincl ,1
383,11001.0,refugeecongress refugees stateprm rcusadc may empathy felt ukraine extend refugees ampmigrantsincl ,1
384,11001.0,we made promise protect atrisk afghans now we must make voices heard tell congress finish reloca ,1
385,17031.0,this afghanistan ,1
386,24033.0,icymi recordhigh 53 afghans said want leave and proportionately more men than women ,1
387,24005.0,the hardest place morgan httpstcomwatpg3jb4 war military ad amazon ,1
388,11001.0,americasvoice may empathy felt ukraine extend refugees ampmigrantsincl those wdeep ties usa like ,1
389,11001.0,americasvoice may empathy felt ukraine extend refugees ampmigrantsincl those wdeep ties usa like ,1
390,11001.0,welcomewdignity americasvoice may empathy felt ukraine extend refugees ampmigrantsincl those wdeep ti ,1
391,11001.0,americasvoice may empathy felt ukraine extend refugees ampmigrantsincl those wdeep ties usa like ,1
392,11001.0,rcusadc johnslocum2 potus may empathy felt ukraine extend refugees ampmigrantsincl those wdeep ties ,1
393,55079.0,fatemehsafayi i hope world one day no children fight i hope world children g ,1
394,25025.0,never prosperous country if women not able contribute development adela raz ,1
395,36061.0,afghanistan daughter hungry time laila 5 mothers living afghanistan told of ,1
396,6085.0,how help afghanistan the focus should education the door education cannot closed says dr ,1
397,6073.0,hunt ieds murder holes violent insurgents 35 darkhorse marines experience upclose combat footag ,1
398,-1.0,andarab panjshir turning out growing tumor taliban like most serious cancers expect meta ,1
399,47037.0,the tennessee gop wants adopt same guidelines taliban decreed afghanistan at least taliban ,1
400,6075.0,a brilliant presentation reminder devastating traumas lifelong effects wars humanity failure s ,1
401,25025.0,the has opposite sides putin russia 3 military conflicts past several yearssyria httpstco4hucpg4eoq s ,1
402,48333.0,milley new ukraine war prediction stark departure early forecast 72 hour takeover milley wrong ag httpstcohsy44rc14z s ,1
403,11001.0,not astonishing all aside npr major us news outlets putting very little spotlight afghanistan an ,1
404,11001.0,that fast work rooftopleader amp meekwire congrats great book extraordinary story fr httpstcoo9i1ysbowy s ,1
405,36061.0,this un press briefing room inner city press banned corrupt unsg antonioguterres it has today ,1
406,-1.0,mikepompeo more weaponsa bigger drive global hegemony absurd killed 115m afghanistan iraq wmd ,1
407,13067.0,mailonline tyrants dictators autocrats do whatever like meanwhile nato west continue nonsensic ,1
408,48279.0,economists believe import cash afghanistan can prevent cash crisis afghan market ,1
409,48279.0,spokesman central bank sabir momand reported cashaid afghanistan international bank ,1
410,31109.0,solar powered shower outside patrol base bruneval company 2 theparachutereg kabul afghanistan februa ,1
411,47157.0,milley new ukraine war prediction stark departure early forecast 72 hour takeover guess orig httpstcoju1vmovqas s ,1
412,11001.0,watch full conversation afghanistan director candacerondeaux afghanistan observatory program co ,1
413,48279.0,the muslim believing forces country those responsible defense security safety ,1
414,36005.0,intlcrimcourt un antonioguterres why does take intlcrimcourt address gravest crimes hap ,1
415,27137.0,only un antonioguterres has un charter declare war legitimate wars like iraq afghanistan and ,1
416,24031.0,when we discuss ukraine let not forget afghanistan please watch rt ,1
417,53033.0,for example 2019 afghanistan yemen libya syria somalia had highest rates pe ,1
418,11001.0,new post afghan culture wars an analysis media nation building a review wazhmah ,1
419,11001.0,eight years ago terrorists killed us diplomat annesmedinghoff four other americans afghanistan ten ,1
420,36061.0,bookdiscussion the comrades mullahs | girmanipal harpercollinsin | 8 april 2022 400 pm ist | link ,1
421,36061.0,yes what happening ukrainians brutal must condemned same atrocities x 100 taki ,1
422,24013.0,deletetrump9 secblinken maybe because america committing war crimes against afghanistan gaza ,1
423,48333.0,time end pakitan rule afghanistan there no doubt now nrf force reckon oust paki httpstcorvzrdclirb s ,1
424,48333.0,how can pakproxytaliban ruled afghanistan see light democracy if terrorism enforceddisappearances po ,1
425,51147.0,good point afghanistan ,1
426,-1.0,yes let tell afghan women girls you cannot go school panjshir other areas one large ,1
427,-1.0,welcome afghanistan under taliban rule deaths explosions no security lack care taliban onl ,1
428,39093.0,if putinswar becomes wwiii battle lines drawn theworld against russia russia amp china russi ,1
429,11001.0,in afghanistan going wo food feed kids marrying off daughters reduce strai ,1
430,39093.0,who us allies afghanistan afghanresistance the taliban the russians the chinese httpstcov24chz8xfh s ,1
431,11001.0,to clear i don mean endorsement ideas thread nor account general ra ,1
432,48279.0,herat darul uloom headed maulana khwaja jalilullah mawlawi zada has issued fatwa need legitimac httpstcognaxqdyjhg s ,1
433,12105.0,infectious disease news iran reports scores measles cases afghanistan ,1
434,12021.0,ukraine palestine yemen afghanistan click donatehttpstcozhbzg36k0y ,1
435,11001.0,afghanistan now 202 days taliban banned girls school afghanistan only ,1
436,13121.0,taliban claiming full peace security across afghanistan could happen two suicide bombers wee ,1
437,51013.0,in face afghanistan humanitarian crisis international community looking ways render aid t ,1
438,12091.0,kabul afghanistan another hand grenade multiple casualties time targeting sunni mosque pule khest ,1
439,25025.0,dnc amp rino clowns greed lust caused all this russianhoax stolenelection impeachments even ,1
440,42027.0,afghanistan explosion rocks pulekhashti mosque kabul largest httpstcotxhgumilcw httpstcozs30jhva09 s ,1
441,36061.0,afghan girls left behind aside moral argument crush hopes millions not educating ,1
442,45019.0,hey jebbush tell brother we haven forgot about war crimes either georgebush 20yearwar iraq ,1
443,36061.0,following difficult negotiations amp mounting pressure alleviate catastrophe afghanistan resolution2615 ,1
444,31109.0,did serve afghanistan some team running new research project want hear you ,1
445,6083.0,gop vs dem embassy amp troop deaths afghanistan trump 60 4 yrs biden 13 1 yr reagan su ,1
446,6111.0,emkkahnyahooco1 nasaames these mass exterminations seem working wtc afghanistan iraq coronavirus now ukraine ,1
