Time,Text,City,County,State
2022-04-10 07:13:54+00:00,b'HISTORIC: This collectible Pocket Watch is \xcc\x8dsomething every Proud Trump Supporter should be proud to own for genera\xe2\x80\xa6 https://t.co/x3DykUghML',Portland,Multnomah County,Oregon,United States
2022-04-10 06:06:07+00:00,b'GIFT: This Iconic Watch Makes a Great \xcc\xa1Gift for friends &amp; family! Today up to 80% Off! (FREE SHIPPING) \xf0\x9f\xa4\xa8\xe2\x80\xa6 https://t.co/4tfOJhs68R',Waldwick,Bergen County,New Jersey,United States
2022-04-10 04:57:11+00:00,"b""LUXURY: You won't find a more luxurious time p\xcc\x94iece that profiles our great President Trump in such an honorable wa\xe2\x80\xa6 https://t.co/yQqeIBj5hl""",Charlottesville,,,United States
2022-04-10 04:44:47+00:00,"b""#TrumpTrain #MAGA #KAG #Republican #Voters and anyone else that hasn't seen this video, it's definitely worth a wat\xe2\x80\xa6 https://t.co/qCeAPzNs86""",,,,
2022-04-10 04:01:32+00:00,b'Lara Logan tells the UNCENSORED Ukraine story.   #maga #kag #trump\n\n https://t.co/eCfrbkmP0H.',,,,
2022-04-10 04:00:42+00:00,b'Lara Logan tells the UNCENSORED Ukraine story.   #maga #kag #trump\n\n https://t.co/9y1cf71wlz.',,,,
2022-04-10 03:55:40+00:00,"b'John Durham demands docs from DNC, Hillary Clinton campaign, Fusion GPS #maga #kag #trump \n\n https://t.co/9Jbkn8qamb'",,,,
2022-04-10 03:42:27+00:00,b'Trump Collectible Pocket Watch -  Up to 80% OFF!  Only Today! (\xcc\x94FREE SHIPPING) \xf0\x9f\x98\x82\n\n\xe2\x9e\xb8https://t.co/MEEiw9wDbH\xe2\x80\xa6 https://t.co/T6ZFi6bcio',Westlake Village,Los Angeles County,,United States
2022-04-10 03:30:17+00:00,"b""God's light came into the world, but people loved darkness more than light,for their actions were Evil. All those w\xe2\x80\xa6 https://t.co/tSKs57DPr9""",Springfield,Hampden County,Massachusetts,United States
2022-04-10 03:02:46+00:00,b'Donald J. Trump Collectible Poc\xcc\xa1ket Watch 80% OFF for Today (Limited Offer) \xf0\x9f\xa4\x97\n\n#KAG #AmericaFirst #SaveAmerica\xe2\x80\xa6 https://t.co/qCxSRYf5CS',,,,
