Time,Text,City,County,State
2022-04-11 10:17:21+00:00,b'I can honestly say if I went out with a guy and found out he was a Republican I would leave without even saying goo\xe2\x80\xa6 https://t.co/26m54hP12c',Madison,Dane County,Wisconsin,United States
2022-04-11 10:15:43+00:00,b'@ThePurpleBauer Happy Monday Mark\nI FOLLOW BACK RESISTERS &amp; DEMS\n#StrongerTogether #SaveDemocracy #VoteBlue\xe2\x80\xa6 https://t.co/yOVIRU9gsm',,New York County,New York,United States
2022-04-11 10:05:51+00:00,b'It was a beautiful day for a  Hattersley for CFO Campaign Kickoff and Fundraiser! Thanks to everyone who donated!!\xe2\x80\xa6 https://t.co/O6vtH4M4ab',Riverview,Hillsborough County,Florida,United States
2022-04-11 10:00:09+00:00,b'@kinley_brenda @MattPutorti #VoteBlue New York! \xf0\x9f\x92\x99\n#NY21\n#ElectMattPutorti',,,,
2022-04-11 10:00:01+00:00,"b'JOIN ME FOR A MONDAY ""FIGHT FOR DEMOCRACY"" MEET &amp; GREET!!!\xf0\x9f\x8e\x89\xf0\x9f\x8d\xb8\xf0\x9f\x8e\x87\xf0\x9f\x92\xa5\xf0\x9f\xa5\xb3\xf0\x9f\x8c\x8a\n\nLet\'s build the blue wave and and maintain our fr\xe2\x80\xa6 https://t.co/Qp5UexU4nq'",,New York County,New York,United States
2022-04-11 09:58:37+00:00,b'@BadrobotLinda @Sites4Congress #VoteBlue Ohio! \xf0\x9f\x92\x99\n#ElectJeffSites',,,,
2022-04-11 09:57:56+00:00,b'@kinley_brenda @repdelgado #VoteBlue New York! \xf0\x9f\x92\x99\n#NY19\n#ReElectAntonioDelgado',,,,
2022-04-11 09:53:16+00:00,b'@WeHearPodcast #VoteBlue Texas! \xf0\x9f\x92\x99\n#BetoForGovernor',,,,
2022-04-11 09:52:47+00:00,"b""Isn't it crazy that that the #Republicans can win the presidency by not winning the presidency. Abolish the antiqua\xe2\x80\xa6 https://t.co/nJb4N4jxiw""",,,,
2022-04-11 09:50:39+00:00,b'Republicans have held every single Statewide Office for 27 years yet blame Democrats for their problems.\n\n27 years\xe2\x80\xa6 https://t.co/hPCFEKfYYm',,Tipton County,Indiana,United States
