Time,Text,City,County,State
2022-04-10 08:07:50+00:00,b'Nearly Every Sermon Jesus preached was about hypocrisy...\n\n#HolocaustMemorialDay #MLK #GrenfellTower #BidenHarris\xe2\x80\xa6 https://t.co/SSySf9RANT',,,,
2022-04-10 07:10:48+00:00,b'Another great #BidenQuote  !! \xf0\x9f\x98\x82.\n\nHow many are there by now ?? \n\nPlease retweet or answer below ..\n#RetweeetPlease\xe2\x80\xa6 https://t.co/3JoRyMLjOY',,,,
2022-04-10 04:15:22+00:00,b'@JoeBiden Let\xe2\x80\x99s make it 0 Americans on unemployment. #ReversePsychology gets everything from some of the corrupt Re\xe2\x80\xa6 https://t.co/KUPINP0XMI',,,,
2022-04-10 02:58:01+00:00,"b""We're #StillResisting #MidTermsMatter #VoteBlueIn22 #BuildingBackBetter #BidenHarris #BidenIsMyPresident https://t.co/Vpjx6nO5MU""",,,,
2022-04-10 02:42:52+00:00,b'@WonderKing82 \xe2\x9a\xa0\xef\xb8\x8f\xe2\x9e\xa1\xef\xb8\x8f$15 BILLION\xf0\x9f\x92\xb0IN #StudentLoansErased IN ONE YEAR  \xe2\x9c\x85 by the #BidenHarris ADMINISTRATION PAUSED ON PA\xe2\x80\xa6 https://t.co/iFcNpeENLt',,,,
2022-04-10 02:10:43+00:00,b'Why is #BidenHarris admin letting states run amok? https://t.co/GGonTthNik',,,,
2022-04-10 01:41:31+00:00,b'@egg_shen27 Except they haven\xe2\x80\x99t restricted drilling. Permits are out. Companies just dont want to. And spare me the\xe2\x80\xa6 https://t.co/dnL39Xbi1r',Tampa,Hillsborough County,Florida,United States
2022-04-10 01:32:38+00:00,b'@davidwebbshow Diversity and Affirmative Action. #BidenHarris \xf0\x9f\x92\x99',,,,
2022-04-10 01:01:59+00:00,"b""@DWUhlfelderLaw I don't think #Floridians want a delusional #Democrat for any state govt position.\n\nBTW, I could fi\xe2\x80\xa6 https://t.co/4D1yeoSue7""",,,,
2022-04-10 00:48:49+00:00,"b""Check out Lawrence K.'s video! #TikTok https://t.co/dK6xpiJN6s #Democrats #Biden #Harris #BidenHarris #BlueWave\xe2\x80\xa6 https://t.co/9Oca7DkoeJ""",,,,
2022-04-10 00:33:58+00:00,"b""@GeneralFirebat @hodgetwins It was that or vote for Putin's biotch. #BidenHarris was 100% the way to go.""",,,,
